"global_turn_id";"query";"target_answer";"alternative_answer";"level_0_query_need";"level_1_query_need";"is_exact_query_answer_match";"is_internal_knowledge_source";"is_reasoning";"recipe_id";"recipe_title";"sentence";"step_number";"step_text";"conv_id";"turn_id";"is_generated";"sentence_number";"is_template";"step_id"
"53_11";"What are the steps of cooking the mushrooms in the skillet?";"Heat butter in a large non-stick or cast iron skillet over high heat until foaming subsides. Add mushrooms and cook, stirring occasionally, until all excess moisture evaporates and mushrooms begin to sizzle and brown, about 12 minutes.";"";"competence";"preparation";"True";"True";"False";"35";"Creamy Brussels Sprout and Mushroom Lasagna Recipe";"Heat butter in a large non-stick or cast iron skillet over high heat until foaming subsides. Add mushrooms and cook, stirring occasionally, until all excess moisture evaporates and mushrooms begin to sizzle and brown, about 12 minutes.";"3";"Heat butter in a large non-stick or cast iron skillet over high heat until foaming subsides. Add mushrooms and cook, stirring occasionally, until all excess moisture evaporates and mushrooms begin to sizzle and brown, about 12 minutes. When mushrooms are browned, add shallots, garlic, and thyme. Cook, stirring, until shallots are translucent, about 4 minutes. Add 1 cup heavy cream and cook until mixture is reduced to a loose paste, about 2 minutes. Season to taste with salt and pepper. Transfer to a large bowl and wipe out skillet.";"53";"11";"True";"1";"False";"287"
"53_12";"what do I add after the mushrooms are browned and I've added the shallots, garlic and Thyme?";"add 1 cup heavy cream";"";"competence";"preparation";"False";"True";"False";"35";"Creamy Brussels Sprout and Mushroom Lasagna Recipe";"Add 1 cup heavy cream and cook until mixture is reduced to a loose paste, about 2 minutes.";"3";"Heat butter in a large non-stick or cast iron skillet over high heat until foaming subsides. Add mushrooms and cook, stirring occasionally, until all excess moisture evaporates and mushrooms begin to sizzle and brown, about 12 minutes. When mushrooms are browned, add shallots, garlic, and thyme. Cook, stirring, until shallots are translucent, about 4 minutes. Add 1 cup heavy cream and cook until mixture is reduced to a loose paste, about 2 minutes. Season to taste with salt and pepper. Transfer to a large bowl and wipe out skillet.";"53";"12";"False";"5";"False";"287"
"53_13";"how long do I cook the mixture for?";"about 2 minutes";"2 minutes";"fact";"time";"True";"True";"False";"35";"Creamy Brussels Sprout and Mushroom Lasagna Recipe";"Add 1 cup heavy cream and cook until mixture is reduced to a loose paste, about 2 minutes.";"3";"Heat butter in a large non-stick or cast iron skillet over high heat until foaming subsides. Add mushrooms and cook, stirring occasionally, until all excess moisture evaporates and mushrooms begin to sizzle and brown, about 12 minutes. When mushrooms are browned, add shallots, garlic, and thyme. Cook, stirring, until shallots are translucent, about 4 minutes. Add 1 cup heavy cream and cook until mixture is reduced to a loose paste, about 2 minutes. Season to taste with salt and pepper. Transfer to a large bowl and wipe out skillet.";"53";"13";"False";"5";"False";"287"
"53_14";"what do I put everything in after it's all cooked?";"large bowl";"bowl";"fact";"equipment";"True";"True";"False";"35";"Creamy Brussels Sprout and Mushroom Lasagna Recipe";"Transfer to a large bowl and wipe out skillet.";"3";"Heat butter in a large non-stick or cast iron skillet over high heat until foaming subsides. Add mushrooms and cook, stirring occasionally, until all excess moisture evaporates and mushrooms begin to sizzle and brown, about 12 minutes. When mushrooms are browned, add shallots, garlic, and thyme. Cook, stirring, until shallots are translucent, about 4 minutes. Add 1 cup heavy cream and cook until mixture is reduced to a loose paste, about 2 minutes. Season to taste with salt and pepper. Transfer to a large bowl and wipe out skillet.";"53";"14";"False";"7";"False";"287"
"53_15";"What should be done to the skillet after the mushroom mixture is seasoned and removed?";"Transfer to a large bowl and wipe out skillet.";"";"competence";"preparation";"True";"True";"False";"35";"Creamy Brussels Sprout and Mushroom Lasagna Recipe";"Transfer to a large bowl and wipe out skillet.";"3";"Heat butter in a large non-stick or cast iron skillet over high heat until foaming subsides. Add mushrooms and cook, stirring occasionally, until all excess moisture evaporates and mushrooms begin to sizzle and brown, about 12 minutes. When mushrooms are browned, add shallots, garlic, and thyme. Cook, stirring, until shallots are translucent, about 4 minutes. Add 1 cup heavy cream and cook until mixture is reduced to a loose paste, about 2 minutes. Season to taste with salt and pepper. Transfer to a large bowl and wipe out skillet.";"53";"15";"True";"7";"False";"287"
"54_1";"Alexa what do I mix the ingredients in?";"large bowl";"";"fact";"equipment";"True";"True";"False";"23";"Eetch (Armenian Bulgur, Tomato, and Herb Salad)";"In a large bowl, combine bulgur, tomato paste, and 1/2 teaspoon salt.";"1";"In a large bowl, combine bulgur, tomato paste, and 1/2 teaspoon salt. Add boiling water and whisk until well combined; set aside.";"54";"1";"False";"1";"False";"176"
"54_2";"What should I do after adding boiling water?";"Whisk until well combined; set aside.";"";"competence";"preparation";"True";"True";"False";"23";"Eetch (Armenian Bulgur, Tomato, and Herb Salad)";"Add boiling water and whisk until well combined; set aside.";"1";"In a large bowl, combine bulgur, tomato paste, and 1/2 teaspoon salt. Add boiling water and whisk until well combined; set aside.";"54";"2";"True";"2";"False";"176"
"54_3";"Alexa how do I mix ingredients?";"whisk";"";"competence";"preparation";"True";"True";"False";"23";"Eetch (Armenian Bulgur, Tomato, and Herb Salad)";"Add boiling water and whisk until well combined; set aside.";"1";"In a large bowl, combine bulgur, tomato paste, and 1/2 teaspoon salt. Add boiling water and whisk until well combined; set aside.";"54";"3";"False";"2";"False";"176"
"54_4";"what should I use to cook this in?";"12-inch skillet";"";"fact";"equipment";"True";"True";"False";"23";"Eetch (Armenian Bulgur, Tomato, and Herb Salad)";"In a 12-inch skillet, heat oil over medium-high heat until shimmering.";"2";"In a 12-inch skillet, heat oil over medium-high heat until shimmering. Add onions, 2 teaspoons Aleppo pepper, cumin, and 1/2 teaspoon salt and cook, stirring regularly, until onions are softened and just beginning to brown (although they will be naturally darkened by the Aleppo), about 10 minutes. Add garlic and cook, stirring constantly, until fragrant, about 30 seconds. Transfer onion mixture to prepared bulgur and stir until well combined. Allow mixture to cool to room temperature, 30 to 60 minutes, then cover and refrigerate until chilled, at least 30 minutes and up to 24 hours.";"54";"4";"False";"1";"False";"177"
"54_5";"what temperature should I turn the gas to?";"medium-high heat";"";"fact";"temperature";"False";"True";"False";"23";"Eetch (Armenian Bulgur, Tomato, and Herb Salad)";"In a 12-inch skillet, heat oil over medium-high heat until shimmering.";"2";"In a 12-inch skillet, heat oil over medium-high heat until shimmering. Add onions, 2 teaspoons Aleppo pepper, cumin, and 1/2 teaspoon salt and cook, stirring regularly, until onions are softened and just beginning to brown (although they will be naturally darkened by the Aleppo), about 10 minutes. Add garlic and cook, stirring constantly, until fragrant, about 30 seconds. Transfer onion mixture to prepared bulgur and stir until well combined. Allow mixture to cool to room temperature, 30 to 60 minutes, then cover and refrigerate until chilled, at least 30 minutes and up to 24 hours.";"54";"5";"False";"1";"False";"177"
"54_6";"what ingredients do I need to add?";"onions, 2 teaspoons aleppo pepper, cumin, and 1/2 teaspoon salt";"";"fact";"ingredient";"False";"True";"False";"23";"Eetch (Armenian Bulgur, Tomato, and Herb Salad)";"Add onions, 2 teaspoons Aleppo pepper, cumin, and 1/2 teaspoon salt and cook, stirring regularly, until onions are softened and just beginning to brown (although they will be naturally darkened by the Aleppo), about 10 minutes.";"2";"In a 12-inch skillet, heat oil over medium-high heat until shimmering. Add onions, 2 teaspoons Aleppo pepper, cumin, and 1/2 teaspoon salt and cook, stirring regularly, until onions are softened and just beginning to brown (although they will be naturally darkened by the Aleppo), about 10 minutes. Add garlic and cook, stirring constantly, until fragrant, about 30 seconds. Transfer onion mixture to prepared bulgur and stir until well combined. Allow mixture to cool to room temperature, 30 to 60 minutes, then cover and refrigerate until chilled, at least 30 minutes and up to 24 hours.";"54";"6";"False";"2";"False";"177"
"54_7";"When should I add the garlic to the mixture?";"Add garlic and cook, stirring constantly, until fragrant, about 30 seconds.";"";"fact";"time";"True";"True";"False";"23";"Eetch (Armenian Bulgur, Tomato, and Herb Salad)";"Add garlic and cook, stirring constantly, until fragrant, about 30 seconds.";"2";"In a 12-inch skillet, heat oil over medium-high heat until shimmering. Add onions, 2 teaspoons Aleppo pepper, cumin, and 1/2 teaspoon salt and cook, stirring regularly, until onions are softened and just beginning to brown (although they will be naturally darkened by the Aleppo), about 10 minutes. Add garlic and cook, stirring constantly, until fragrant, about 30 seconds. Transfer onion mixture to prepared bulgur and stir until well combined. Allow mixture to cool to room temperature, 30 to 60 minutes, then cover and refrigerate until chilled, at least 30 minutes and up to 24 hours.";"54";"7";"True";"3";"False";"177"
"54_8";"how do I get rid of the excess liquid?";"colander";"";"fact";"equipment";"True";"True";"False";"23";"Eetch (Armenian Bulgur, Tomato, and Herb Salad)";"Set a colander or fine-mesh strainer in a large bowl.";"3";"Remove bulgur mixture from refrigerator. Set a colander or fine-mesh strainer in a large bowl. Add tomatoes to prepared colander, season with 1/2 teaspoon salt, and toss to combine. Set tomatoes aside and allow to drain for 20 minutes. Place mixed herbs and scallions in a small bowl and toss to combine.";"54";"8";"False";"2";"False";"178"
"54_9";"What needs to be done after removing the bulgur mixture from the refrigerator?";"Set a colander or fine-mesh strainer in a large bowl. Add tomatoes to prepared colander, season with 1/2 teaspoon salt, and toss to combine. Set tomatoes aside and allow to drain for 20 minutes.";"";"competence";"preparation";"True";"True";"False";"23";"Eetch (Armenian Bulgur, Tomato, and Herb Salad)";"Set a colander or fine-mesh strainer in a large bowl. Add tomatoes to prepared colander, season with 1/2 teaspoon salt, and toss to combine. Set tomatoes aside and allow to drain for 20 minutes.";"3";"Remove bulgur mixture from refrigerator. Set a colander or fine-mesh strainer in a large bowl. Add tomatoes to prepared colander, season with 1/2 teaspoon salt, and toss to combine. Set tomatoes aside and allow to drain for 20 minutes. Place mixed herbs and scallions in a small bowl and toss to combine.";"54";"9";"True";"2";"False";"178"
"54_10";"how long does this need to sit for?";"for 20 minutes";"";"fact";"time";"True";"True";"False";"23";"Eetch (Armenian Bulgur, Tomato, and Herb Salad)";"Set tomatoes aside and allow to drain for 20 minutes.";"3";"Remove bulgur mixture from refrigerator. Set a colander or fine-mesh strainer in a large bowl. Add tomatoes to prepared colander, season with 1/2 teaspoon salt, and toss to combine. Set tomatoes aside and allow to drain for 20 minutes. Place mixed herbs and scallions in a small bowl and toss to combine.";"54";"10";"False";"4";"False";"178"
